Member_number,Date,itemDescription
2147,15-09-2014,canned vegetables
3841,27-09-2014,margarine
4211,03-04-2014,bottled beer
3694,01-08-2014,whole milk
1832,21-08-2014,whole milk
1176,21-11-2014,frozen potato products
3447,30-06-2014,margarine
1616,03-05-2014,margarine
4603,17-11-2014,whole milk
3719,26-10-2014,whole milk
3499,13-07-2014,canned beer
3834,18-05-2014,rolls/buns
4860,22-02-2014,rolls/buns
1928,23-05-2014,bottled beer
1438,19-01-2014,whole milk
4648,03-10-2014,onions
2935,21-04-2014,whole milk
2789,12-07-2014,white bread
4586,26-09-2014,whole milk
1987,29-10-2014,rolls/buns
2511,18-06-2014,whole milk
4471,08-10-2014,whole milk
2022,23-02-2014,cat food
1097,16-04-2014,sausage
1314,05-09-2014,canned beer
3657,28-11-2014,whole milk
3095,22-07-2014,onions
2164,19-11-2014,whole milk
2447,14-04-2014,whole milk
3778,22-11-2014,bottled beer
2612,30-07-2014,white bread
1305,26-07-2014,spread cheese
4245,13-09-2014,rolls/buns
2570,19-06-2014,frozen potato products
3626,11-06-2014,bottled beer
2119,06-07-2014,onions
2122,16-09-2014,rolls/buns
2514,24-06-2014,newspapers
4592,20-06-2014,herbs
1392,15-08-2014,napkins
4961,02-11-2014,whole milk
4207,21-10-2014,whole milk
4791,27-02-2014,sausage
3321,11-03-2014,white bread
1517,03-09-2014,sausage
3140,15-12-2014,chicken
4248,09-10-2014,rolls/buns
3306,05-06-2014,canned beer
3188,16-10-2014,whole milk
3785,16-07-2014,cat food
4243,30-03-2014,napkins
1717,06-04-2014,rolls/buns
3544,12-03-2014,frozen dessert
2226,06-09-2014,sliced cheese
1129,25-01-2014,whole milk
4140,20-02-2014,hygiene articles
1569,20-05-2014,rolls/buns
3487,09-02-2014,rolls/buns
2709,02-04-2014,whole milk
1741,08-10-2014,rolls/buns
4297,03-10-2014,beverages
3711,20-05-2014,cat food
1142,10-12-2014,rolls/buns
1728,22-06-2014,rolls/buns
3315,25-09-2014,rolls/buns
1897,15-07-2014,candles
4926,20-11-2014,rolls/buns
1450,20-05-2014,canned beer
2024,17-05-2014,margarine
2996,29-04-2014,coffee
1361,03-09-2014,rolls/buns
2115,19-09-2014,canned beer
4479,25-11-2014,rolls/buns
2048,24-11-2014,whole milk
1955,16-11-2014,rolls/buns
3215,26-02-2014,rolls/buns
1776,28-04-2014,margarine
4487,18-08-2014,spread cheese
4962,06-06-2014,hygiene articles
1419,21-10-2014,cat food
2340,08-04-2014,whole milk
1356,19-12-2014,onions
1087,20-04-2014,whole milk
4548,17-03-2014,sliced cheese
2376,08-11-2014,rolls/buns
2802,15-12-2014,whole milk
4771,06-03-2014,coffee
4094,21-10-2014,canned beer
2440,22-06-2014,coffee
1764,03-01-2014,honey
2643,12-12-2014,spread cheese
4071,16-12-2014,beverages
3756,15-11-2014,napkins
4132,04-11-2014,whole milk
3646,26-05-2014,newspapers
2531,24-08-2014,herbs
2048,17-12-2014,rolls/buns
1224,31-08-2014,UHT-milk
4962,17-10-2014,whole milk
3962,13-12-2014,white bread
1913,14-12-2014,rolls/buns
1966,23-09-2014,rolls/buns
2772,07-11-2014,rolls/buns
2059,07-09-2014,whole milk
4391,23-01-2014,canned fish
4615,29-10-2014,whole milk
2207,09-04-2014,rolls/buns
3866,19-08-2014,onions
1587,15-05-2014,rolls/buns
2097,28-09-2014,rolls/buns
2425,11-11-2014,rolls/buns
1654,07-06-2014,whole milk
2343,06-04-2014,white bread
3910,30-12-2014,newspapers
2713,07-11-2014,coffee
3039,20-08-2014,finished products
1245,27-09-2014,coffee
4915,20-02-2014,sausage
3020,13-06-2014,rolls/buns
3896,11-07-2014,newspapers
3034,06-10-2014,sausage
1707,22-12-2014,bottled beer
4782,12-10-2014,whole milk
1687,31-07-2014,chicken
4673,20-08-2014,whole milk
4601,27-03-2014,sausage
3101,02-09-2014,frozen dessert
3276,08-08-2014,sausage
2901,14-04-2014,beverages
1332,18-04-2014,condensed milk
3368,21-08-2014,rolls/buns
2843,14-04-2014,rolls/buns
2350,30-05-2014,rolls/buns
4646,16-01-2014,whole milk
1163,30-04-2014,white bread
3841,01-08-2014,specialty cheese
4495,23-10-2014,whole milk
4888,04-06-2014,onions
4145,17-05-2014,onions
3890,20-01-2014,newspapers
2272,05-06-2014,whole milk
2646,23-10-2014,napkins
4009,18-09-2014,canned fish
1189,04-07-2014,bottled beer
4527,22-03-2014,newspapers
1863,01-06-2014,bottled beer
3532,17-08-2014,whole milk
1100,18-12-2014,whole milk
3541,18-03-2014,rolls/buns
2882,12-12-2014,sliced cheese
1286,19-07-2014,bottled beer
3067,17-11-2014,frozen potato products
3823,10-12-2014,whole milk
1325,30-04-2014,napkins
3706,17-11-2014,frozen potato products
1828,12-06-2014,canned beer
3031,01-12-2014,whole milk
2450,31-07-2014,salt
3012,24-07-2014,whole milk
4126,18-10-2014,coffee
2467,30-11-2014,onions
4993,15-08-2014,onions
4267,12-11-2014,rolls/buns
1798,29-05-2014,beverages
3830,01-04-2014,margarine
3484,19-11-2014,UHT-milk
3393,02-07-2014,whole milk
1630,22-10-2014,whole milk
3860,06-10-2014,rolls/buns
2070,13-04-2014,skin care
3554,15-01-2014,white bread
1865,17-02-2014,onions
2916,12-08-2014,whole milk
2937,24-04-2014,sausage
2022,28-03-2014,curd cheese
2837,05-11-2014,brandy
1194,16-01-2014,whole milk
3117,19-03-2014,cat food
1506,25-12-2014,cat food
2546,04-06-2014,fish
1329,29-01-2014,canned beer
1525,13-07-2014,sausage
1118,02-03-2014,bottled beer
4389,22-04-2014,chicken
2141,24-04-2014,rolls/buns
3832,07-06-2014,condensed milk
4433,19-10-2014,whole milk
4618,28-02-2014,newspapers
4667,05-03-2014,canned beer
2732,04-03-2014,frozen fish
3100,16-04-2014,UHT-milk
2410,06-12-2014,chicken
4445,25-04-2014,rolls/buns
4746,08-07-2014,sausage
2814,10-06-2014,whole milk
3021,15-11-2014,chicken
3931,22-06-2014,margarine
3942,06-05-2014,canned fish
2644,29-03-2014,sausage
1387,31-05-2014,rolls/buns
4468,12-03-2014,onions
1652,06-12-2014,bottled beer
3480,31-08-2014,beverages
3743,13-08-2014,whole milk
1692,11-11-2014,canned beer
4807,03-04-2014,onions
3327,03-08-2014,frozen potato products
1416,04-03-2014,canned beer
1452,31-05-2014,margarine
1214,08-07-2014,syrup
1816,21-08-2014,pickled vegetables
4690,17-12-2014,rolls/buns
2146,22-10-2014,whole milk
4769,20-08-2014,napkins
3899,22-04-2014,white bread
3013,12-05-2014,UHT-milk
2539,23-11-2014,bottled beer
4368,22-05-2014,coffee
4877,19-05-2014,bottled beer
4814,18-01-2014,pickled vegetables
1689,09-12-2014,rolls/buns
3302,10-03-2014,canned beer
1801,06-12-2014,canned beer
2909,23-07-2014,rolls/buns
3989,18-10-2014,chicken
1635,20-12-2014,whole milk
4401,24-02-2014,bottled beer
1715,18-10-2014,newspapers
4797,27-01-2014,whole milk
2432,25-02-2014,brandy
4148,28-09-2014,whole milk
4995,16-03-2014,rice
2537,23-02-2014,UHT-milk
2072,18-02-2014,newspapers
2219,13-09-2014,margarine
4391,30-04-2014,meat spreads
4520,11-02-2014,whole milk
1075,19-06-2014,UHT-milk
3019,13-12-2014,dishes
3112,08-05-2014,whole milk
3545,29-11-2014,canned beer
1801,21-08-2014,white bread
4416,03-03-2014,whole milk
4315,19-04-2014,rolls/buns
4573,08-06-2014,whole milk
3469,04-02-2014,chicken
4863,03-09-2014,herbs
4076,18-11-2014,rolls/buns
1457,02-12-2014,whole milk
4080,10-11-2014,canned beer
1384,24-01-2014,canned beer
4206,11-12-2014,whole milk
1829,12-10-2014,beverages
1716,31-05-2014,whole milk
3900,23-01-2014,canned vegetables
3044,20-05-2014,rolls/buns
3877,27-06-2014,whole milk
2557,19-10-2014,sausage
4340,27-06-2014,bottled beer
3146,27-06-2014,rolls/buns
3798,15-02-2014,chocolate marshmallow
3086,14-04-2014,rolls/buns
3022,24-04-2014,whole milk
1023,17-05-2014,chicken
4380,13-11-2014,UHT-milk
2031,08-01-2014,rolls/buns
1910,01-10-2014,sliced cheese
2937,10-01-2014,rolls/buns
2795,03-05-2014,rolls/buns
3405,20-08-2014,whole milk
3243,02-01-2014,whole milk
1574,12-02-2014,frozen fish
2807,13-10-2014,UHT-milk
4561,18-06-2014,whole milk
2184,18-12-2014,onions
2053,19-08-2014,rolls/buns
4400,21-01-2014,rolls/buns
3235,22-10-2014,whole milk
4334,29-01-2014,bottled beer
3396,24-10-2014,frozen fish
4397,27-12-2014,rolls/buns
3759,29-08-2014,newspapers
2871,21-04-2014,newspapers
1162,18-01-2014,white bread
4596,22-04-2014,beverages
4066,02-12-2014,whole milk
2804,05-07-2014,rolls/buns
1803,06-04-2014,onions
2193,05-01-2014,whole milk
2693,21-05-2014,white bread
1966,10-10-2014,whole milk
4387,06-09-2014,white bread
1990,07-03-2014,rolls/buns
1404,28-09-2014,rolls/buns
3697,04-10-2014,whole milk
4624,13-08-2014,coffee
2673,22-04-2014,coffee
2262,10-09-2014,whole milk
2374,17-05-2014,canned beer
1722,13-11-2014,canned beer
4849,14-03-2014,onions
2421,05-08-2014,bottled beer
4190,24-08-2014,chicken
2362,05-04-2014,onions
1248,25-03-2014,margarine
1788,02-12-2014,canned beer
1888,30-10-2014,chicken
4168,23-09-2014,chicken
3670,17-12-2014,rolls/buns
4957,02-08-2014,whole milk
4412,13-03-2014,UHT-milk
2798,27-06-2014,rolls/buns
2912,02-10-2014,whole milk
2941,27-01-2014,rolls/buns
4383,03-06-2014,whole milk
4291,02-02-2014,whole milk
1434,28-11-2014,chicken
4758,06-12-2014,pasta
4758,01-04-2014,rolls/buns
1043,16-06-2014,napkins
2994,12-07-2014,whole milk
4233,18-01-2014,chicken
4561,25-02-2014,rolls/buns
3837,01-12-2014,newspapers
1113,07-01-2014,whole milk
1679,19-08-2014,rolls/buns
3559,12-11-2014,whole milk
4162,16-02-2014,curd cheese
4169,04-04-2014,rolls/buns
4821,20-04-2014,beverages
1487,09-04-2014,rolls/buns
4890,30-11-2014,whole milk
3489,11-01-2014,whole milk
1086,26-09-2014,canned beer
4265,17-04-2014,popcorn
4931,26-09-2014,margarine
1769,16-07-2014,bottled beer
3170,29-03-2014,white bread
2244,21-07-2014,coffee
4598,14-12-2014,beverages
1636,09-07-2014,white bread
1501,24-05-2014,chicken
1204,25-05-2014,whole milk
3849,06-01-2014,whole milk
2588,07-01-2014,whole milk
2806,06-04-2014,onions
4807,02-05-2014,pickled vegetables
1581,17-02-2014,newspapers
2176,27-09-2014,rolls/buns
4726,01-04-2014,rolls/buns
2414,04-06-2014,chicken
4393,05-02-2014,whole milk
4720,24-08-2014,UHT-milk
1058,24-05-2014,chicken
1618,30-10-2014,whole milk
2107,30-10-2014,rolls/buns
1122,25-09-2014,chicken
2753,07-07-2014,whole milk
1260,09-07-2014,sausage
3479,10-05-2014,rolls/buns
2489,06-02-2014,bottled beer
3028,04-01-2014,white bread
4943,01-05-2014,finished products
4719,28-09-2014,whole milk
1343,07-02-2014,chicken
4715,31-01-2014,sausage
4822,21-08-2014,whole milk
4823,05-01-2014,UHT-milk
4259,23-07-2014,canned beer
3458,27-06-2014,rolls/buns
1798,06-10-2014,bottled beer
1482,22-10-2014,rolls/buns
2967,27-05-2014,whole milk
2207,03-12-2014,onions
2934,22-03-2014,whole milk
3666,14-06-2014,whole milk
2472,19-06-2014,herbs
1454,03-05-2014,chicken
1860,31-01-2014,sausage
1153,19-08-2014,chicken
2807,17-07-2014,whole milk
2050,20-10-2014,UHT-milk
3402,17-05-2014,white bread
1895,23-01-2014,onions
2274,04-12-2014,chicken
4430,03-10-2014,sausage
1922,30-05-2014,whole milk
2154,14-08-2014,whole milk
4523,06-08-2014,newspapers
3439,27-04-2014,whole milk
2980,27-11-2014,whole milk
4236,04-03-2014,chicken
2344,22-02-2014,rolls/buns
2920,12-05-2014,margarine
2794,18-02-2014,chicken
1338,11-08-2014,UHT-milk
4264,16-03-2014,whole milk
3815,30-01-2014,whole milk
2051,03-12-2014,rolls/buns
2991,22-04-2014,UHT-milk
2236,07-01-2014,bottled beer
1123,09-08-2014,rolls/buns
4327,05-08-2014,coffee
4272,06-05-2014,cat food
3465,27-01-2014,condensed milk
2849,11-02-2014,UHT-milk
2067,05-04-2014,beverages
1547,07-07-2014,onions
1653,29-05-2014,whole milk
2428,01-04-2014,whole milk
4187,16-04-2014,canned beer
2553,16-08-2014,canned beer
2960,11-03-2014,UHT-milk
4406,21-03-2014,canned beer
1500,01-04-2014,bottled beer
4803,16-01-2014,whole milk
4206,04-04-2014,rolls/buns
4610,18-11-2014,sliced cheese
3232,09-07-2014,beverages
2027,09-10-2014,rolls/buns
3976,25-10-2014,sliced cheese
1827,30-09-2014,condensed milk
2156,08-05-2014,rolls/buns
3126,02-12-2014,sausage
4317,28-01-2014,canned beer
4487,14-06-2014,house keeping products
1561,19-01-2014,onions
4193,14-06-2014,sauces
1297,06-07-2014,sausage
4809,13-07-2014,UHT-milk
3541,21-02-2014,chicken
2288,05-12-2014,whole milk
1426,20-03-2014,margarine
3931,26-10-2014,canned beer
4665,03-12-2014,whole milk
3306,21-07-2014,bottled beer
1204,23-06-2014,rolls/buns
1611,18-03-2014,sausage
2973,21-10-2014,napkins
3007,01-04-2014,rolls/buns
1230,16-03-2014,canned beer
3051,25-05-2014,canned beer
3851,11-08-2014,bottled beer
1182,30-09-2014,rolls/buns
2423,31-07-2014,whole milk
4116,23-05-2014,dishes
4544,08-12-2014,coffee
2314,09-02-2014,whole milk
3650,23-12-2014,bottled beer
3309,30-01-2014,white bread
1143,14-07-2014,UHT-milk
2600,12-07-2014,whole milk
3656,20-01-2014,canned beer
1930,07-07-2014,finished products
2671,04-06-2014,whole milk
3474,19-01-2014,rolls/buns
2426,26-09-2014,whole milk
4898,10-09-2014,bottled beer
3137,18-10-2014,beverages
3267,30-03-2014,sauces
4007,09-12-2014,bottled beer
1715,25-02-2014,spread cheese
4197,05-04-2014,coffee
3574,20-02-2014,UHT-milk
4900,01-10-2014,whole milk
1050,06-03-2014,house keeping products
4907,01-02-2014,rolls/buns
3727,02-05-2014,rolls/buns
1059,14-06-2014,sausage
3357,19-05-2014,beverages
1652,05-05-2014,newspapers
1927,20-06-2014,rolls/buns
2132,24-01-2014,whole milk
2264,22-07-2014,bottled beer
3045,16-08-2014,chicken
1050,30-05-2014,pasta
1423,13-10-2014,pasta
3663,02-01-2014,rolls/buns
4044,08-07-2014,sliced cheese
1828,06-01-2014,herbs
3360,12-04-2014,rolls/buns
4690,06-03-2014,whole milk
4814,08-01-2014,white bread
4133,02-02-2014,canned beer
4160,10-07-2014,spread cheese
2080,23-07-2014,canned beer
3869,12-08-2014,canned beer
1288,20-08-2014,whole milk
3357,22-06-2014,bottled beer
2807,02-06-2014,herbs
1258,09-08-2014,rolls/buns
1690,09-05-2014,newspapers
2355,19-02-2014,rolls/buns
2760,20-06-2014,bottled beer
1028,24-04-2014,rolls/buns
3737,06-07-2014,rolls/buns
1111,03-03-2014,whole milk
1261,06-10-2014,whole milk
1811,02-06-2014,canned beer
3287,12-11-2014,herbs
2374,16-09-2014,canned fish
3289,21-03-2014,margarine
1275,18-01-2014,frozen potato products
1356,17-08-2014,napkins
2354,06-01-2014,beverages
3539,07-11-2014,white bread
4763,27-02-2014,whole milk
2795,27-06-2014,whole milk
3444,07-01-2014,canned beer
2437,24-06-2014,whole milk
4872,01-06-2014,whole milk
2760,01-04-2014,whole milk
3349,18-01-2014,rolls/buns
1032,23-09-2014,white bread
1181,13-07-2014,bottled beer
1412,20-06-2014,rolls/buns
3743,06-01-2014,coffee
2937,06-10-2014,dishes
3857,03-04-2014,meat spreads
1607,12-10-2014,margarine
3854,26-06-2014,whole milk
3518,08-02-2014,whole milk
4266,19-02-2014,newspapers
4110,25-01-2014,chicken
3769,31-01-2014,rolls/buns
4875,15-04-2014,rolls/buns
4505,30-12-2014,onions
2440,10-11-2014,onions
2603,28-06-2014,spread cheese
3382,01-04-2014,cat food
2470,12-12-2014,rolls/buns
4005,13-05-2014,rolls/buns
1628,10-02-2014,whole milk
3108,25-03-2014,whole milk
2851,05-05-2014,herbs
4617,24-11-2014,whole milk
2951,30-12-2014,whole milk
3024,22-12-2014,UHT-milk
4559,01-09-2014,rolls/buns
4935,16-02-2014,bottled beer
4198,10-11-2014,whole milk
4959,10-10-2014,rolls/buns
3536,04-04-2014,whole milk
4640,03-11-2014,rolls/buns
2381,07-05-2014,whole milk
3157,08-10-2014,newspapers
3158,06-05-2014,bottled beer
2036,02-02-2014,whole milk
3511,04-06-2014,whole milk
2375,25-03-2014,sausage
4502,13-09-2014,whole milk
1777,02-04-2014,margarine
1696,06-09-2014,whole milk
3344,14-01-2014,rolls/buns
4106,18-07-2014,coffee
2935,03-01-2014,rolls/buns
1268,22-07-2014,whole milk
4635,08-05-2014,whole milk
2309,31-10-2014,chicken
1905,02-06-2014,cat food
4840,15-04-2014,margarine
3346,29-11-2014,margarine
4915,18-03-2014,rolls/buns
3150,13-07-2014,whole milk
4729,22-03-2014,whole milk
1077,29-09-2014,white bread
4435,28-10-2014,white bread
3779,27-04-2014,whole milk
2996,17-09-2014,bottled beer
3153,24-06-2014,newspapers
3266,16-07-2014,bottled beer
2627,18-02-2014,beverages
4284,18-06-2014,whole milk
1789,10-09-2014,whole milk
3826,27-04-2014,coffee
2674,19-05-2014,chicken
3708,17-07-2014,whole milk
3407,11-09-2014,onions
3226,15-09-2014,fish
1198,29-07-2014,frozen fish
2982,15-06-2014,rolls/buns
1921,27-03-2014,sliced cheese
1201,24-10-2014,candles
3140,25-09-2014,whole milk
3390,30-11-2014,newspapers
3087,10-04-2014,margarine
3866,20-04-2014,finished products
2849,30-06-2014,sausage
2698,14-10-2014,whole milk
2215,06-05-2014,rolls/buns
2705,25-07-2014,whole milk
1904,24-04-2014,newspapers
3176,09-06-2014,whole milk
2394,05-06-2014,whole milk
3679,25-05-2014,rolls/buns
3735,13-07-2014,bottled beer
4900,04-05-2014,chicken
1107,14-06-2014,onions
3580,17-03-2014,whole milk
3403,26-02-2014,canned beer
3417,02-09-2014,rolls/buns
4244,20-09-2014,whole milk
4661,09-06-2014,whole milk
2242,04-02-2014,chicken
4160,25-04-2014,bottled beer
3518,06-02-2014,finished products
2897,26-04-2014,whole milk
4721,24-06-2014,rolls/buns
1772,09-04-2014,rolls/buns
1300,04-09-2014,chicken
2716,16-01-2014,rolls/buns
2706,10-10-2014,whole milk
1297,04-03-2014,herbs
1556,31-05-2014,herbs
3671,16-04-2014,whole milk
2855,07-11-2014,rolls/buns
4770,17-02-2014,chicken
1190,27-10-2014,canned beer
4364,07-06-2014,whole milk
2632,08-03-2014,rolls/buns
2847,05-01-2014,rolls/buns
3937,02-10-2014,rolls/buns
2084,11-10-2014,beverages
3950,11-12-2014,napkins
3540,23-02-2014,salt
1011,02-06-2014,curd cheese
4336,12-10-2014,newspapers
4274,22-05-2014,chicken
1821,13-01-2014,coffee
1248,01-02-2014,chicken
1567,13-08-2014,onions
3439,06-12-2014,white bread
2781,04-10-2014,newspapers
4073,30-01-2014,UHT-milk
3854,27-12-2014,coffee
2801,17-07-2014,sausage
4707,10-06-2014,whole milk
2946,29-09-2014,canned vegetables
2215,15-09-2014,whole milk
4666,26-11-2014,bottled beer
1726,14-03-2014,bottled beer
3069,04-04-2014,canned beer
2100,13-05-2014,condensed milk
4594,13-07-2014,onions
1095,06-08-2014,pickled vegetables
1946,08-03-2014,whole milk
4320,17-02-2014,whole milk
1856,29-01-2014,newspapers
2701,30-04-2014,chocolate marshmallow
4370,06-06-2014,sausage
3511,09-09-2014,napkins
3347,10-01-2014,coffee
1391,30-01-2014,bottled beer
2666,23-05-2014,bottled beer
3559,18-12-2014,spread cheese
2132,08-08-2014,chicken
3894,10-02-2014,specialty vegetables
1764,24-05-2014,UHT-milk
4542,11-10-2014,margarine
1620,19-04-2014,whole milk
4012,10-11-2014,canned beer
4305,18-12-2014,newspapers
4113,23-12-2014,onions
2775,21-07-2014,beverages
1282,06-03-2014,white bread
3531,10-07-2014,herbs
2475,29-09-2014,rolls/buns
4827,11-08-2014,whole milk
4695,17-10-2014,rolls/buns
4847,23-05-2014,rolls/buns
1848,20-09-2014,whole milk
3059,13-12-2014,spread cheese
4600,22-11-2014,margarine
3920,11-01-2014,whole milk
3251,26-06-2014,whole milk
1432,18-02-2014,cat food
2941,15-04-2014,whole milk
4375,01-08-2014,chicken
2765,09-02-2014,beverages
3292,08-08-2014,whole milk
4738,26-02-2014,sausage
2076,13-10-2014,bottled beer
2606,11-01-2014,whole milk
1299,20-11-2014,canned beer
1645,26-01-2014,hygiene articles
3622,03-12-2014,margarine
2164,16-06-2014,UHT-milk
1101,07-09-2014,whole milk
1053,23-05-2014,whole milk
2089,10-08-2014,bottled beer
3761,12-09-2014,snack products
3965,20-03-2014,rolls/buns
1132,22-11-2014,bottled beer
4947,24-11-2014,rolls/buns
4870,30-06-2014,onions
1259,20-04-2014,whole milk
4110,15-03-2014,sausage
2726,30-11-2014,canned beer
3247,27-09-2014,whole milk
4787,18-12-2014,rolls/buns
2316,17-02-2014,bottled beer
4815,24-01-2014,cat food
1560,16-05-2014,white bread
2982,05-01-2014,coffee
2331,13-10-2014,hygiene articles
2247,19-11-2014,salt
1839,20-03-2014,newspapers
2175,17-03-2014,rolls/buns
3010,21-01-2014,rolls/buns
3246,28-12-2014,napkins
4649,05-10-2014,rolls/buns
1767,08-11-2014,whole milk
1404,26-01-2014,whole milk
4746,12-02-2014,hygiene articles
2680,23-11-2014,rolls/buns
4235,13-05-2014,whole milk
4039,30-04-2014,whole milk
4953,23-10-2014,frozen dessert
2708,25-05-2014,coffee
3046,28-02-2014,onions
2781,08-10-2014,chicken
4622,11-09-2014,sliced cheese
2796,21-09-2014,rolls/buns
1110,30-05-2014,margarine
3435,08-11-2014,rolls/buns
3316,10-09-2014,rolls/buns
4685,29-09-2014,rolls/buns
4616,29-07-2014,whole milk
2561,19-04-2014,whole milk
2357,25-05-2014,bottled beer
1562,30-07-2014,snack products
1665,20-08-2014,curd cheese
3058,12-03-2014,newspapers
4036,20-06-2014,canned beer
3240,31-10-2014,canned beer
1966,18-08-2014,canned beer
2440,08-07-2014,whole milk
4562,06-11-2014,newspapers
4124,31-08-2014,sausage
1751,15-02-2014,whole milk
2489,10-06-2014,coffee
3614,20-09-2014,napkins
2301,08-11-2014,whole milk
4887,12-11-2014,herbs
3959,21-05-2014,rolls/buns
3427,11-05-2014,beverages
3599,23-12-2014,white bread
2872,04-08-2014,whole milk
1296,14-12-2014,rice
3041,04-07-2014,chocolate marshmallow
2690,02-01-2014,rolls/buns
2271,16-07-2014,chicken
4213,06-11-2014,coffee
4623,05-07-2014,rolls/buns
4762,07-02-2014,newspapers
1316,31-05-2014,bottled beer
4068,29-06-2014,onions
1547,09-03-2014,whole milk
3484,04-07-2014,newspapers
3226,22-07-2014,meat spreads
1908,12-06-2014,whole milk
2076,06-09-2014,hygiene articles
2175,26-12-2014,chicken
4582,23-04-2014,bottled beer
4269,30-12-2014,finished products
4663,18-04-2014,canned beer
1736,30-09-2014,whole milk
2697,07-07-2014,coffee
